,LATITUDE,LONGITUDE,CRASHES,LOG_CRASHES
8246,40.625,-74.001,2,0.6931471805599453
8247,40.625,-74.0,11,2.3978952727983707
8248,40.625,-73.999,44,3.784189633918261
8249,40.625,-73.998,2,0.6931471805599453
8250,40.625,-73.997,15,2.70805020110221
8251,40.625,-73.995,7,1.9459101490553132
8252,40.625,-73.994,1,0.0
8253,40.625,-73.992,15,2.70805020110221
8254,40.625,-73.991,9,2.1972245773362196
8255,40.625,-73.99,3,1.0986122886681098
8256,40.625,-73.989,2,0.6931471805599453
8257,40.625,-73.988,7,1.9459101490553132
8258,40.625,-73.987,1,0.0
8259,40.625,-73.985,4,1.3862943611198906
8260,40.625,-73.984,5,1.6094379124341003
8261,40.625,-73.982,2,0.6931471805599453
8262,40.625,-73.981,3,1.0986122886681098
8263,40.625,-73.98,3,1.0986122886681098
8264,40.625,-73.979,2,0.6931471805599453
8265,40.625,-73.978,2,0.6931471805599453
8266,40.625,-73.977,14,2.6390573296152584
8267,40.625,-73.976,8,2.0794415416798357
8268,40.625,-73.975,2,0.6931471805599453
8269,40.625,-73.974,1,0.0
8270,40.625,-73.972,3,1.0986122886681098
8271,40.625,-73.971,2,0.6931471805599453
8272,40.625,-73.967,5,1.6094379124341003
8273,40.625,-73.966,16,2.772588722239781
8274,40.625,-73.965,34,3.5263605246161616
8275,40.625,-73.964,18,2.8903717578961645
8276,40.625,-73.963,11,2.3978952727983707
8277,40.625,-73.962,25,3.2188758248682006
8278,40.625,-73.961,20,2.995732273553991
8279,40.625,-73.96,22,3.091042453358316
8280,40.625,-73.959,10,2.302585092994046
8281,40.625,-73.957,2,0.6931471805599453
8282,40.625,-73.956,6,1.791759469228055
8283,40.625,-73.955,3,1.0986122886681098
8284,40.625,-73.952,1,0.0
8285,40.625,-73.951,2,0.6931471805599453
8286,40.625,-73.947,5,1.6094379124341003
8287,40.625,-73.945,1,0.0
8288,40.625,-73.944,12,2.4849066497880004
8289,40.625,-73.943,4,1.3862943611198906
8290,40.625,-73.942,6,1.791759469228055
8291,40.625,-73.941,10,2.302585092994046
8292,40.625,-73.94,6,1.791759469228055
8293,40.625,-73.939,9,2.1972245773362196
8294,40.625,-73.938,3,1.0986122886681098
8295,40.625,-73.937,3,1.0986122886681098
8296,40.625,-73.936,1,0.0
8297,40.625,-73.935,1,0.0
8298,40.625,-73.934,6,1.791759469228055
8299,40.625,-73.933,2,0.6931471805599453
8300,40.625,-73.932,2,0.6931471805599453
8301,40.625,-73.931,1,0.0
8302,40.625,-73.929,6,1.791759469228055
8303,40.625,-73.928,2,0.6931471805599453
8304,40.625,-73.927,7,1.9459101490553132
8305,40.625,-73.926,4,1.3862943611198906
8306,40.625,-73.925,2,0.6931471805599453
8307,40.625,-73.924,2,0.6931471805599453
8308,40.625,-73.922,2,0.6931471805599453
8309,40.625,-73.919,1,0.0
8310,40.625,-73.918,27,3.295836866004329
8311,40.625,-73.917,2,0.6931471805599453
8312,40.625,-73.916,3,1.0986122886681098
8313,40.625,-73.915,1,0.0
8314,40.625,-73.914,3,1.0986122886681098
8315,40.625,-73.911,3,1.0986122886681098
8316,40.625,-73.91,2,0.6931471805599453
8317,40.625,-73.909,1,0.0
8318,40.625,-73.908,1,0.0
8319,40.625,-73.907,1,0.0
8320,40.625,-73.894,12,2.4849066497880004
8321,40.626,-74.18,5,1.6094379124341003
8322,40.626,-74.178,9,2.1972245773362196
8323,40.626,-74.177,11,2.3978952727983707
8324,40.626,-74.175,8,2.0794415416798357
8325,40.626,-74.167,1,0.0
8326,40.626,-74.164,5,1.6094379124341003
8327,40.626,-74.163,1,0.0
8328,40.626,-74.161,1,0.0
8329,40.626,-74.16,7,1.9459101490553132
8330,40.626,-74.159,7,1.9459101490553132
8331,40.626,-74.158,21,3.044522437723423
8332,40.626,-74.157,25,3.2188758248682006
8333,40.626,-74.156,8,2.0794415416798357
8334,40.626,-74.155,11,2.3978952727983707
8335,40.626,-74.154,1,0.0
8336,40.626,-74.153,6,1.791759469228055
8337,40.626,-74.152,18,2.8903717578961645
8338,40.626,-74.151,1,0.0
8339,40.626,-74.15,1,0.0
8340,40.626,-74.149,4,1.3862943611198906
8341,40.626,-74.148,5,1.6094379124341003
8342,40.626,-74.145,2,0.6931471805599453
8343,40.626,-74.144,2,0.6931471805599453
8344,40.626,-74.143,6,1.791759469228055
8345,40.626,-74.142,1,0.0
8346,40.626,-74.141,4,1.3862943611198906
8347,40.626,-74.14,6,1.791759469228055
8348,40.626,-74.136,4,1.3862943611198906
8349,40.626,-74.135,22,3.091042453358316
8350,40.626,-74.134,7,1.9459101490553132
8351,40.626,-74.133,8,2.0794415416798357
8352,40.626,-74.132,9,2.1972245773362196
8353,40.626,-74.131,25,3.2188758248682006
8354,40.626,-74.13,15,2.70805020110221
8355,40.626,-74.126,1,0.0
8356,40.626,-74.125,1,0.0
8357,40.626,-74.12,5,1.6094379124341003
8358,40.626,-74.119,2,0.6931471805599453
8359,40.626,-74.115,2,0.6931471805599453
8360,40.626,-74.111,1,0.0
8361,40.626,-74.109,1,0.0
8362,40.626,-74.108,1,0.0
8363,40.626,-74.092,6,1.791759469228055
8364,40.626,-74.089,2,0.6931471805599453
8365,40.626,-74.084,4,1.3862943611198906
8366,40.626,-74.083,2,0.6931471805599453
8367,40.626,-74.082,3,1.0986122886681098
8368,40.626,-74.081,5,1.6094379124341003
8369,40.626,-74.08,2,0.6931471805599453
8370,40.626,-74.079,3,1.0986122886681098
8371,40.626,-74.078,4,1.3862943611198906
8372,40.626,-74.077,2,0.6931471805599453
8373,40.626,-74.076,5,1.6094379124341003
8374,40.626,-74.075,20,2.995732273553991
8375,40.626,-74.074,4,1.3862943611198906
8376,40.626,-74.041,6,1.791759469228055
8377,40.626,-74.039,4,1.3862943611198906
8378,40.626,-74.038,2,0.6931471805599453
8379,40.626,-74.036,5,1.6094379124341003
8380,40.626,-74.035,1,0.0
8381,40.626,-74.033,7,1.9459101490553132
8382,40.626,-74.031,1,0.0
8383,40.626,-74.03,6,1.791759469228055
8384,40.626,-74.029,2,0.6931471805599453
8385,40.626,-74.028,2,0.6931471805599453
8386,40.626,-74.027,14,2.6390573296152584
8387,40.626,-74.026,3,1.0986122886681098
8388,40.626,-74.025,1,0.0
8389,40.626,-74.024,17,2.833213344056216
8390,40.626,-74.023,4,1.3862943611198906
8391,40.626,-74.022,3,1.0986122886681098
8392,40.626,-74.021,6,1.791759469228055
8393,40.626,-74.02,1,0.0
8394,40.626,-74.019,10,2.302585092994046
8395,40.626,-74.018,4,1.3862943611198906
8396,40.626,-74.017,1,0.0
8397,40.626,-74.016,32,3.4657359027997265
8398,40.626,-74.015,2,0.6931471805599453
8399,40.626,-74.014,2,0.6931471805599453
8400,40.626,-74.012,3,1.0986122886681098
8401,40.626,-74.011,4,1.3862943611198906
8402,40.626,-74.01,1,0.0
8403,40.626,-74.009,5,1.6094379124341003
8404,40.626,-74.008,5,1.6094379124341003
8405,40.626,-74.007,3,1.0986122886681098
8406,40.626,-74.006,2,0.6931471805599453
8407,40.626,-74.005,6,1.791759469228055
8408,40.626,-74.004,6,1.791759469228055
8409,40.626,-74.003,5,1.6094379124341003
8410,40.626,-74.002,15,2.70805020110221
8411,40.626,-74.001,8,2.0794415416798357
8412,40.626,-74.0,5,1.6094379124341003
8413,40.626,-73.999,3,1.0986122886681098
8414,40.626,-73.998,19,2.9444389791664403
8415,40.626,-73.997,12,2.4849066497880004
8416,40.626,-73.996,1,0.0
8417,40.626,-73.995,5,1.6094379124341003
8418,40.626,-73.994,13,2.5649493574615367
8419,40.626,-73.993,2,0.6931471805599453
8420,40.626,-73.992,2,0.6931471805599453
8421,40.626,-73.991,7,1.9459101490553132
8422,40.626,-73.989,1,0.0
8423,40.626,-73.988,1,0.0
8424,40.626,-73.987,6,1.791759469228055
8425,40.626,-73.985,1,0.0
8426,40.626,-73.983,11,2.3978952727983707
8427,40.626,-73.982,1,0.0
8428,40.626,-73.981,1,0.0
8429,40.626,-73.98,3,1.0986122886681098
8430,40.626,-73.979,11,2.3978952727983707
8431,40.626,-73.978,2,0.6931471805599453
8432,40.626,-73.977,4,1.3862943611198906
8433,40.626,-73.976,41,3.713572066704308
8434,40.626,-73.975,7,1.9459101490553132
8435,40.626,-73.974,2,0.6931471805599453
8436,40.626,-73.973,1,0.0
8437,40.626,-73.972,3,1.0986122886681098
8438,40.626,-73.971,7,1.9459101490553132
8439,40.626,-73.969,1,0.0
8440,40.626,-73.966,3,1.0986122886681098
8441,40.626,-73.965,5,1.6094379124341003
8442,40.626,-73.964,2,0.6931471805599453
8443,40.626,-73.963,5,1.6094379124341003
8444,40.626,-73.962,8,2.0794415416798357
8445,40.626,-73.961,2,0.6931471805599453
8446,40.626,-73.958,15,2.70805020110221
8447,40.626,-73.957,5,1.6094379124341003
8448,40.626,-73.956,28,3.332204510175204
8449,40.626,-73.955,4,1.3862943611198906
8450,40.626,-73.954,15,2.70805020110221
8451,40.626,-73.953,4,1.3862943611198906
8452,40.626,-73.952,20,2.995732273553991
8453,40.626,-73.951,6,1.791759469228055
8454,40.626,-73.95,7,1.9459101490553132
8455,40.626,-73.949,2,0.6931471805599453
8456,40.626,-73.948,2,0.6931471805599453
8457,40.626,-73.947,12,2.4849066497880004
8458,40.626,-73.946,1,0.0
8459,40.626,-73.944,2,0.6931471805599453
8460,40.626,-73.943,4,1.3862943611198906
8461,40.626,-73.942,4,1.3862943611198906
8462,40.626,-73.941,3,1.0986122886681098
8463,40.626,-73.94,39,3.6635616461296463
8464,40.626,-73.939,2,0.6931471805599453
8465,40.626,-73.938,1,0.0
8466,40.626,-73.937,4,1.3862943611198906
8467,40.626,-73.936,14,2.6390573296152584
8468,40.626,-73.935,11,2.3978952727983707
8469,40.626,-73.934,2,0.6931471805599453
8470,40.626,-73.933,27,3.295836866004329
8471,40.626,-73.932,14,2.6390573296152584
8472,40.626,-73.931,16,2.772588722239781
8473,40.626,-73.93,3,1.0986122886681098
8474,40.626,-73.929,4,1.3862943611198906
8475,40.626,-73.928,62,4.127134385045092
8476,40.626,-73.927,8,2.0794415416798357
8477,40.626,-73.926,7,1.9459101490553132
8478,40.626,-73.925,6,1.791759469228055
8479,40.626,-73.924,4,1.3862943611198906
8480,40.626,-73.923,5,1.6094379124341003
8481,40.626,-73.922,14,2.6390573296152584
8482,40.626,-73.921,13,2.5649493574615367
8483,40.626,-73.92,4,1.3862943611198906
8484,40.626,-73.919,13,2.5649493574615367
8485,40.626,-73.918,47,3.8501476017100584
8486,40.626,-73.916,1,0.0
8487,40.626,-73.915,8,2.0794415416798357
8488,40.626,-73.914,3,1.0986122886681098
8489,40.626,-73.913,9,2.1972245773362196
8490,40.626,-73.912,3,1.0986122886681098
8491,40.626,-73.911,11,2.3978952727983707
8492,40.626,-73.91,6,1.791759469228055
8493,40.626,-73.909,5,1.6094379124341003
8494,40.626,-73.901,2,0.6931471805599453
8495,40.626,-73.893,26,3.258096538021482
8496,40.627,-74.18,1,0.0
8497,40.627,-74.174,3,1.0986122886681098
8498,40.627,-74.173,3,1.0986122886681098
8499,40.627,-74.167,23,3.1354942159291497
8500,40.627,-74.166,3,1.0986122886681098
8501,40.627,-74.165,31,3.4339872044851463
8502,40.627,-74.164,6,1.791759469228055
8503,40.627,-74.163,11,2.3978952727983707
8504,40.627,-74.162,15,2.70805020110221
8505,40.627,-74.161,15,2.70805020110221
8506,40.627,-74.16,2,0.6931471805599453
8507,40.627,-74.158,3,1.0986122886681098
8508,40.627,-74.153,1,0.0
8509,40.627,-74.152,4,1.3862943611198906
8510,40.627,-74.148,4,1.3862943611198906
8511,40.627,-74.146,3,1.0986122886681098
8512,40.627,-74.144,5,1.6094379124341003
8513,40.627,-74.143,2,0.6931471805599453
8514,40.627,-74.142,4,1.3862943611198906
8515,40.627,-74.141,1,0.0
8516,40.627,-74.14,1,0.0
8517,40.627,-74.139,3,1.0986122886681098
8518,40.627,-74.138,6,1.791759469228055
8519,40.627,-74.137,1,0.0
8520,40.627,-74.133,1,0.0
8521,40.627,-74.131,2,0.6931471805599453
8522,40.627,-74.13,1,0.0
8523,40.627,-74.129,4,1.3862943611198906
8524,40.627,-74.128,8,2.0794415416798357
8525,40.627,-74.127,6,1.791759469228055
8526,40.627,-74.126,3,1.0986122886681098
8527,40.627,-74.125,13,2.5649493574615367
8528,40.627,-74.124,8,2.0794415416798357
8529,40.627,-74.123,2,0.6931471805599453
8530,40.627,-74.121,4,1.3862943611198906
8531,40.627,-74.12,1,0.0
8532,40.627,-74.118,1,0.0
8533,40.627,-74.115,5,1.6094379124341003
8534,40.627,-74.114,3,1.0986122886681098
8535,40.627,-74.113,5,1.6094379124341003
8536,40.627,-74.112,1,0.0
8537,40.627,-74.111,2,0.6931471805599453
8538,40.627,-74.11,2,0.6931471805599453
8539,40.627,-74.109,1,0.0
8540,40.627,-74.107,1,0.0
8541,40.627,-74.105,1,0.0
8542,40.627,-74.104,3,1.0986122886681098
8543,40.627,-74.103,2,0.6931471805599453
8544,40.627,-74.092,11,2.3978952727983707
8545,40.627,-74.091,1,0.0
8546,40.627,-74.083,5,1.6094379124341003
8547,40.627,-74.082,4,1.3862943611198906
8548,40.627,-74.081,9,2.1972245773362196
8549,40.627,-74.079,2,0.6931471805599453
8550,40.627,-74.078,9,2.1972245773362196
8551,40.627,-74.077,5,1.6094379124341003
8552,40.627,-74.076,45,3.8066624897703196
8553,40.627,-74.075,3,1.0986122886681098
8554,40.627,-74.074,6,1.791759469228055
8555,40.627,-74.041,1,0.0
8556,40.627,-74.038,1,0.0
8557,40.627,-74.036,3,1.0986122886681098
8558,40.627,-74.033,1,0.0
8559,40.627,-74.031,3,1.0986122886681098
8560,40.627,-74.03,7,1.9459101490553132
8561,40.627,-74.029,1,0.0
8562,40.627,-74.028,1,0.0
8563,40.627,-74.027,5,1.6094379124341003
8564,40.627,-74.026,1,0.0
8565,40.627,-74.025,2,0.6931471805599453
8566,40.627,-74.024,15,2.70805020110221
8567,40.627,-74.023,3,1.0986122886681098
8568,40.627,-74.022,3,1.0986122886681098
8569,40.627,-74.021,8,2.0794415416798357
8570,40.627,-74.019,36,3.58351893845611
8571,40.627,-74.018,3,1.0986122886681098
8572,40.627,-74.015,6,1.791759469228055
8573,40.627,-74.014,10,2.302585092994046
8574,40.627,-74.013,2,0.6931471805599453
8575,40.627,-74.012,10,2.302585092994046
8576,40.627,-74.011,5,1.6094379124341003
8577,40.627,-74.01,6,1.791759469228055
8578,40.627,-74.009,5,1.6094379124341003
8579,40.627,-74.008,7,1.9459101490553132
8580,40.627,-74.007,8,2.0794415416798357
8581,40.627,-74.006,3,1.0986122886681098
8582,40.627,-74.005,1,0.0
8583,40.627,-74.004,21,3.044522437723423
8584,40.627,-74.003,3,1.0986122886681098
8585,40.627,-74.002,6,1.791759469228055
8586,40.627,-74.001,7,1.9459101490553132
8587,40.627,-74.0,11,2.3978952727983707
8588,40.627,-73.999,5,1.6094379124341003
8589,40.627,-73.998,4,1.3862943611198906
8590,40.627,-73.997,15,2.70805020110221
8591,40.627,-73.996,4,1.3862943611198906
8592,40.627,-73.995,6,1.791759469228055
8593,40.627,-73.994,6,1.791759469228055
8594,40.627,-73.993,1,0.0
8595,40.627,-73.992,5,1.6094379124341003
8596,40.627,-73.991,1,0.0
8597,40.627,-73.99,15,2.70805020110221
8598,40.627,-73.989,2,0.6931471805599453
8599,40.627,-73.988,2,0.6931471805599453
8600,40.627,-73.987,2,0.6931471805599453
8601,40.627,-73.986,4,1.3862943611198906
8602,40.627,-73.985,6,1.791759469228055
8603,40.627,-73.984,3,1.0986122886681098
8604,40.627,-73.983,9,2.1972245773362196
8605,40.627,-73.982,8,2.0794415416798357
8606,40.627,-73.981,2,0.6931471805599453
8607,40.627,-73.979,1,0.0
8608,40.627,-73.978,5,1.6094379124341003
8609,40.627,-73.976,50,3.912023005428146
8610,40.627,-73.975,3,1.0986122886681098
8611,40.627,-73.974,9,2.1972245773362196
8612,40.627,-73.973,2,0.6931471805599453
8613,40.627,-73.972,4,1.3862943611198906
8614,40.627,-73.971,66,4.189654742026425
8615,40.627,-73.97,3,1.0986122886681098
8616,40.627,-73.968,5,1.6094379124341003
8617,40.627,-73.967,4,1.3862943611198906
8618,40.627,-73.966,20,2.995732273553991
8619,40.627,-73.965,6,1.791759469228055
8620,40.627,-73.964,4,1.3862943611198906
8621,40.627,-73.963,12,2.4849066497880004
8622,40.627,-73.962,4,1.3862943611198906
8623,40.627,-73.961,2,0.6931471805599453
8624,40.627,-73.96,1,0.0
8625,40.627,-73.959,1,0.0
8626,40.627,-73.958,1,0.0
8627,40.627,-73.957,11,2.3978952727983707
8628,40.627,-73.955,1,0.0
8629,40.627,-73.952,2,0.6931471805599453
8630,40.627,-73.949,4,1.3862943611198906
8631,40.627,-73.948,4,1.3862943611198906
8632,40.627,-73.947,19,2.9444389791664403
8633,40.627,-73.946,7,1.9459101490553132
8634,40.627,-73.945,6,1.791759469228055
8635,40.627,-73.944,9,2.1972245773362196
8636,40.627,-73.943,7,1.9459101490553132
8637,40.627,-73.942,45,3.8066624897703196
8638,40.627,-73.941,23,3.1354942159291497
8639,40.627,-73.94,4,1.3862943611198906
8640,40.627,-73.939,4,1.3862943611198906
8641,40.627,-73.936,1,0.0
8642,40.627,-73.935,1,0.0
8643,40.627,-73.933,5,1.6094379124341003
8644,40.627,-73.932,7,1.9459101490553132
8645,40.627,-73.93,1,0.0
8646,40.627,-73.929,1,0.0
8647,40.627,-73.928,6,1.791759469228055
8648,40.627,-73.927,5,1.6094379124341003
8649,40.627,-73.926,8,2.0794415416798357
8650,40.627,-73.925,1,0.0
8651,40.627,-73.924,1,0.0
8652,40.627,-73.923,2,0.6931471805599453
8653,40.627,-73.922,2,0.6931471805599453
8654,40.627,-73.92,2,0.6931471805599453
8655,40.627,-73.919,2,0.6931471805599453
8656,40.627,-73.918,3,1.0986122886681098
8657,40.627,-73.917,1,0.0
8658,40.627,-73.916,3,1.0986122886681098
8659,40.627,-73.915,2,0.6931471805599453
8660,40.627,-73.914,5,1.6094379124341003
8661,40.627,-73.912,3,1.0986122886681098
8662,40.627,-73.903,5,1.6094379124341003
8663,40.627,-73.902,3,1.0986122886681098
8664,40.627,-73.9,7,1.9459101490553132
8665,40.627,-73.892,13,2.5649493574615367
8666,40.628,-74.172,5,1.6094379124341003
8667,40.628,-74.169,3,1.0986122886681098
8668,40.628,-74.168,5,1.6094379124341003
8669,40.628,-74.167,2,0.6931471805599453
8670,40.628,-74.161,4,1.3862943611198906
8671,40.628,-74.16,4,1.3862943611198906
8672,40.628,-74.158,1,0.0
8673,40.628,-74.157,3,1.0986122886681098
8674,40.628,-74.154,2,0.6931471805599453
8675,40.628,-74.153,5,1.6094379124341003
8676,40.628,-74.152,3,1.0986122886681098
8677,40.628,-74.151,1,0.0
8678,40.628,-74.15,3,1.0986122886681098
8679,40.628,-74.149,4,1.3862943611198906
8680,40.628,-74.148,12,2.4849066497880004
8681,40.628,-74.146,3,1.0986122886681098
8682,40.628,-74.145,3,1.0986122886681098
8683,40.628,-74.144,2,0.6931471805599453
8684,40.628,-74.142,4,1.3862943611198906
8685,40.628,-74.141,1,0.0
8686,40.628,-74.14,1,0.0
8687,40.628,-74.138,5,1.6094379124341003
8688,40.628,-74.137,1,0.0
8689,40.628,-74.132,2,0.6931471805599453
8690,40.628,-74.131,2,0.6931471805599453
8691,40.628,-74.127,2,0.6931471805599453
8692,40.628,-74.125,2,0.6931471805599453
8693,40.628,-74.124,3,1.0986122886681098
8694,40.628,-74.122,2,0.6931471805599453
8695,40.628,-74.121,20,2.995732273553991
8696,40.628,-74.12,1,0.0
8697,40.628,-74.117,1,0.0
8698,40.628,-74.116,1,0.0
8699,40.628,-74.115,1,0.0
8700,40.628,-74.111,3,1.0986122886681098
8701,40.628,-74.105,5,1.6094379124341003
8702,40.628,-74.101,1,0.0
8703,40.628,-74.091,2,0.6931471805599453
8704,40.628,-74.086,2,0.6931471805599453
8705,40.628,-74.085,3,1.0986122886681098
8706,40.628,-74.084,2,0.6931471805599453
8707,40.628,-74.083,1,0.0
8708,40.628,-74.082,1,0.0
8709,40.628,-74.081,1,0.0
8710,40.628,-74.08,10,2.302585092994046
8711,40.628,-74.079,3,1.0986122886681098
8712,40.628,-74.078,2,0.6931471805599453
8713,40.628,-74.076,12,2.4849066497880004
8714,40.628,-74.074,3,1.0986122886681098
8715,40.628,-74.041,8,2.0794415416798357
8716,40.628,-74.04,5,1.6094379124341003
8717,40.628,-74.039,1,0.0
8718,40.628,-74.038,3,1.0986122886681098
8719,40.628,-74.035,3,1.0986122886681098
8720,40.628,-74.032,4,1.3862943611198906
8721,40.628,-74.031,1,0.0
8722,40.628,-74.029,13,2.5649493574615367
8723,40.628,-74.028,2,0.6931471805599453
8724,40.628,-74.026,8,2.0794415416798357
8725,40.628,-74.025,3,1.0986122886681098
8726,40.628,-74.024,2,0.6931471805599453
8727,40.628,-74.023,17,2.833213344056216
8728,40.628,-74.022,3,1.0986122886681098
8729,40.628,-74.021,1,0.0
8730,40.628,-74.02,21,3.044522437723423
8731,40.628,-74.018,6,1.791759469228055
8732,40.628,-74.017,1,0.0
8733,40.628,-74.015,4,1.3862943611198906
8734,40.628,-74.014,2,0.6931471805599453
8735,40.628,-74.013,8,2.0794415416798357
8736,40.628,-74.011,10,2.302585092994046
8737,40.628,-74.01,2,0.6931471805599453
8738,40.628,-74.009,4,1.3862943611198906
8739,40.628,-74.008,2,0.6931471805599453
8740,40.628,-74.007,6,1.791759469228055
8741,40.628,-74.006,2,0.6931471805599453
8742,40.628,-74.005,9,2.1972245773362196
8743,40.628,-74.004,1,0.0
8744,40.628,-74.003,12,2.4849066497880004
8745,40.628,-74.002,2,0.6931471805599453
8746,40.628,-74.001,3,1.0986122886681098
8747,40.628,-74.0,6,1.791759469228055
8748,40.628,-73.999,10,2.302585092994046
8749,40.628,-73.998,5,1.6094379124341003
8750,40.628,-73.997,13,2.5649493574615367
8751,40.628,-73.996,18,2.8903717578961645
8752,40.628,-73.995,2,0.6931471805599453
8753,40.628,-73.994,4,1.3862943611198906
8754,40.628,-73.992,15,2.70805020110221
8755,40.628,-73.991,5,1.6094379124341003
8756,40.628,-73.99,1,0.0
8757,40.628,-73.989,8,2.0794415416798357
8758,40.628,-73.988,2,0.6931471805599453
8759,40.628,-73.987,3,1.0986122886681098
8760,40.628,-73.986,1,0.0
8761,40.628,-73.985,9,2.1972245773362196
8762,40.628,-73.984,4,1.3862943611198906
8763,40.628,-73.983,7,1.9459101490553132
8764,40.628,-73.982,14,2.6390573296152584
8765,40.628,-73.981,3,1.0986122886681098
8766,40.628,-73.98,1,0.0
8767,40.628,-73.979,2,0.6931471805599453
8768,40.628,-73.978,4,1.3862943611198906
8769,40.628,-73.977,14,2.6390573296152584
8770,40.628,-73.976,1,0.0
8771,40.628,-73.975,3,1.0986122886681098
8772,40.628,-73.974,1,0.0
8773,40.628,-73.973,2,0.6931471805599453
8774,40.628,-73.971,8,2.0794415416798357
8775,40.628,-73.97,1,0.0
8776,40.628,-73.967,1,0.0
8777,40.628,-73.966,8,2.0794415416798357
8778,40.628,-73.964,1,0.0
8779,40.628,-73.963,3,1.0986122886681098
8780,40.628,-73.962,7,1.9459101490553132
8781,40.628,-73.961,5,1.6094379124341003
8782,40.628,-73.96,5,1.6094379124341003
8783,40.628,-73.959,1,0.0
8784,40.628,-73.958,3,1.0986122886681098
8785,40.628,-73.957,30,3.4011973816621555
8786,40.628,-73.956,4,1.3862943611198906
8787,40.628,-73.955,4,1.3862943611198906
8788,40.628,-73.954,3,1.0986122886681098
8789,40.628,-73.952,3,1.0986122886681098
8790,40.628,-73.951,1,0.0
8791,40.628,-73.95,1,0.0
8792,40.628,-73.949,2,0.6931471805599453
8793,40.628,-73.948,1,0.0
8794,40.628,-73.947,13,2.5649493574615367
8795,40.628,-73.946,2,0.6931471805599453
8796,40.628,-73.945,3,1.0986122886681098
8797,40.628,-73.944,4,1.3862943611198906
8798,40.628,-73.943,9,2.1972245773362196
8799,40.628,-73.942,6,1.791759469228055
8800,40.628,-73.941,27,3.295836866004329
8801,40.628,-73.939,2,0.6931471805599453
8802,40.628,-73.938,5,1.6094379124341003
8803,40.628,-73.937,17,2.833213344056216
8804,40.628,-73.936,6,1.791759469228055
8805,40.628,-73.935,4,1.3862943611198906
8806,40.628,-73.934,2,0.6931471805599453
8807,40.628,-73.933,33,3.4965075614664802
8808,40.628,-73.932,5,1.6094379124341003
8809,40.628,-73.931,6,1.791759469228055
8810,40.628,-73.93,3,1.0986122886681098
8811,40.628,-73.929,2,0.6931471805599453
8812,40.628,-73.928,25,3.2188758248682006
8813,40.628,-73.927,8,2.0794415416798357
8814,40.628,-73.926,9,2.1972245773362196
8815,40.628,-73.925,22,3.091042453358316
8816,40.628,-73.924,16,2.772588722239781
8817,40.628,-73.923,8,2.0794415416798357
8818,40.628,-73.922,4,1.3862943611198906
8819,40.628,-73.921,3,1.0986122886681098
8820,40.628,-73.92,7,1.9459101490553132
8821,40.628,-73.919,3,1.0986122886681098
8822,40.628,-73.918,8,2.0794415416798357
8823,40.628,-73.917,2,0.6931471805599453
8824,40.628,-73.916,7,1.9459101490553132
8825,40.628,-73.915,2,0.6931471805599453
8826,40.628,-73.914,5,1.6094379124341003
8827,40.628,-73.905,1,0.0
8828,40.628,-73.904,1,0.0
8829,40.628,-73.903,2,0.6931471805599453
8830,40.628,-73.902,3,1.0986122886681098
8831,40.628,-73.901,3,1.0986122886681098
8832,40.628,-73.9,1,0.0
8833,40.628,-73.899,9,2.1972245773362196
8834,40.628,-73.898,10,2.302585092994046
8835,40.628,-73.89,39,3.6635616461296463
8836,40.629,-74.188,1,0.0
8837,40.629,-74.185,5,1.6094379124341003
8838,40.629,-74.173,1,0.0
8839,40.629,-74.166,5,1.6094379124341003
8840,40.629,-74.165,9,2.1972245773362196
8841,40.629,-74.164,1,0.0
8842,40.629,-74.162,1,0.0
8843,40.629,-74.16,4,1.3862943611198906
8844,40.629,-74.159,1,0.0
8845,40.629,-74.158,3,1.0986122886681098
8846,40.629,-74.157,1,0.0
8847,40.629,-74.156,1,0.0
8848,40.629,-74.153,1,0.0
8849,40.629,-74.152,6,1.791759469228055
8850,40.629,-74.15,2,0.6931471805599453
8851,40.629,-74.148,1,0.0
8852,40.629,-74.146,9,2.1972245773362196
8853,40.629,-74.144,2,0.6931471805599453
8854,40.629,-74.143,3,1.0986122886681098
8855,40.629,-74.142,3,1.0986122886681098
8856,40.629,-74.141,1,0.0
8857,40.629,-74.14,1,0.0
8858,40.629,-74.138,3,1.0986122886681098
8859,40.629,-74.137,13,2.5649493574615367
8860,40.629,-74.136,1,0.0
8861,40.629,-74.134,1,0.0
8862,40.629,-74.132,2,0.6931471805599453
8863,40.629,-74.13,2,0.6931471805599453
8864,40.629,-74.129,3,1.0986122886681098
8865,40.629,-74.127,3,1.0986122886681098
8866,40.629,-74.126,2,0.6931471805599453
8867,40.629,-74.125,1,0.0
8868,40.629,-74.124,2,0.6931471805599453
8869,40.629,-74.123,8,2.0794415416798357
8870,40.629,-74.122,1,0.0
8871,40.629,-74.121,2,0.6931471805599453
8872,40.629,-74.119,8,2.0794415416798357
8873,40.629,-74.118,2,0.6931471805599453
8874,40.629,-74.117,3,1.0986122886681098
8875,40.629,-74.116,31,3.4339872044851463
8876,40.629,-74.115,4,1.3862943611198906
8877,40.629,-74.114,4,1.3862943611198906
8878,40.629,-74.113,12,2.4849066497880004
8879,40.629,-74.112,4,1.3862943611198906
8880,40.629,-74.111,3,1.0986122886681098
8881,40.629,-74.11,1,0.0
8882,40.629,-74.109,2,0.6931471805599453
8883,40.629,-74.106,1,0.0
